0.2	0.04723479218387584	1.45094520420686e-8
0.4	0.08131926729627206	4.259896247541329e-8
0.6000000000000001	0.09910389915002739	6.40454149593023e-8
0.8	0.10033613934280725	6.667255056082876e-8
1.0	0.09103530248540456	5.584134492001953e-8
1.2000000000000002	0.07837019331337437	4.263743146629343e-8
1.4000000000000001	0.06655601248341486	3.1801047592777506e-8
1.6	0.05630763532555786	2.3874325130096883e-8
1.8	0.046275328526415936	1.6995634163387853e-8
2.0	0.03501923340358041	1.0553376670637768e-8
2.2	0.023483741571985926	5.746076936556436e-9
2.4000000000000004	0.01450992358958689	3.2931208863156883e-9
2.6	0.009311559406408565	2.138216859521763e-9
2.8000000000000003	0.007208757391328642	1.704168135652021e-9
3.0	0.006390986977604122	1.386852731956255e-9
3.2	0.00588689212387977	1.10758775520972e-9
3.4000000000000004	0.005355324270395628	8.940558450845227e-10
3.6	0.004705414644555246	6.723809792026553e-10
3.8000000000000003	0.003939579552904136	4.3634269333786656e-10
4.0	0.0031765522660861805	1.8381861716619296e-10
4.2	0.0023605722867293855	6.645822107113813e-13
4.4	0.001417774547224515	-1.5208179235715144e-10
4.6000000000000005	-0.0011374869485782208	-2.8594368747791385e-10
4.800000000000001	-0.0019403969955038311	-3.9146956913549606e-10
5.0	-0.0024134953087346163	-4.698023351343979e-10
