0.2	0.05200798363964646	7.002039779285273e-7
0.4	0.13851524359471953	1.8421616616652157e-6
0.6000000000000001	0.18424070259151815	2.4668011450065726e-6
0.8	0.1713728076692543	2.323317504653723e-6
1.0	0.13219144154241297	1.8224572940866373e-6
1.2000000000000002	0.09491452521303007	1.346898370015826e-6
1.4000000000000001	0.06776202447943223	9.936507054150427e-7
1.6	0.048425784435417916	7.472866640303584e-7
1.8	0.03269050397873719	5.308947593859461e-7
2.0	0.01869472030234952	3.276233001355645e-7
2.2	0.008333854533512515	1.755989162352962e-7
2.4000000000000004	0.003200935765971978	1.0201123783980963e-7
2.6	0.0013258465470250402	6.750961240061662e-8
2.8000000000000003	0.0008702139361743362	6.597882078354748e-8
3.0	0.0006452457822355821	4.732448341241999e-8
3.2	0.0005424448680807997	3.934158228686141e-8
3.4000000000000004	0.00044520769819879303	3.1469392128522706e-8
3.6	0.0003461312015571837	2.31854522151569e-8
3.8000000000000003	0.00024068673290872724	1.3245239018451832e-8
4.0	0.00015544006070630792	5.67199033969392e-9
4.2	8.047462520433538e-5	-9.189381109053952e-10
4.4	2.0131686373109066e-5	-5.710309086904206e-9
4.6000000000000005	-2.919517940939148e-5	-1.0058632414840983e-8
4.800000000000001	-6.833760563249472e-5	-1.6164891529656178e-8
5.0	-9.604108272920754e-5	-2.6283143764006963e-8
